M 	 1.69910383224487 	 H 	 15000 	 alfa 	 4.21000194549561 	 Cya 	 0.0774313732981682
Xref 	 Seqsum 	 Sequ 	 Seqv 	 potsum 	 Withamsum@
0.30451415571805 	 0.2416762560606 	 0.243965744972229 	 0.23938675224781 	 0.00258200744641922 	 0.00813910446055046
0.306856578945384 	 0.24269013106823 	 0.24503019452095 	 0.240350037813187 	 0.00260108736840454 	 0.00815273512975673
0.30919898646662 	 0.243640258908272 	 0.245992347598076 	 0.241288155317307 	 0.00262020163064005 	 0.00816416617807073
0.311541409693955 	 0.244589239358902 	 0.246963739395142 	 0.242214739322662 	 0.002639335105152 	 0.00817065307075281
0.313883832921289 	 0.245553955435753 	 0.247959613800049 	 0.243148297071457 	 0.0026584798857109 	 0.00817732810402224
0.316226240442525 	 0.246472477912903 	 0.248878881335258 	 0.244066089391708 	 0.00267764450329488 	 0.00818407650608935
0.318568663669859 	 0.247417464852333 	 0.249838471412659 	 0.244996458292007 	 0.00269682089897527 	 0.00819105312560443
0.320911071191095 	 0.248408034443855 	 0.250867396593094 	 0.245948672294617 	 0.00271601820084088 	 0.0082042661599403
0.32325349441843 	 0.249365016818047 	 0.251816153526306 	 0.246913909912109 	 0.00273525649735082 	 0.00822049354251244
0.325595901939665 	 0.250347226858139 	 0.252803176641464 	 0.247891291975975 	 0.00275452982175727 	 0.00823625426537046
0.327938325167 	 0.2513667345047 	 0.253839731216431 	 0.248893722891808 	 0.00277384195458627 	 0.00825568410219969
0.330280748394334 	 0.252360284328461 	 0.254835546016693 	 0.249885022640228 	 0.00279320643415432 	 0.00827631713722196
0.33262315591557 	 0.253353089094162 	 0.255802541971207 	 0.250903636217117 	 0.00281261509959564 	 0.00829323499473529
0.334965579142904 	 0.254343956708908 	 0.256769180297852 	 0.251918733119965 	 0.00283205883646277 	 0.00830878188998722
0.33730798666414 	 0.255351930856705 	 0.257767200469971 	 0.252936691045761 	 0.00285154033647702 	 0.00832594528063443
0.339650409891475 	 0.256356447935104 	 0.258752465248108 	 0.253960460424423 	 0.0028710644809244 	 0.00834476905762031
0.341992833118809 	 0.257389396429062 	 0.25979095697403 	 0.254987835884094 	 0.00289063429821164 	 0.00836429115022751
0.344335240640045 	 0.258366763591766 	 0.260739535093308 	 0.255994021892548 	 0.00291024976929498 	 0.0083807651172807
0.346677663867379 	 0.259360581636429 	 0.261719554662704 	 0.257001638412476 	 0.00292989676432962 	 0.00839240420392605
0.349020071388615 	 0.26031631231308 	 0.262645363807678 	 0.257987290620804 	 0.00294956676256397 	 0.00840262839285666
0.351362494615949 	 0.26132133603096 	 0.263661414384842 	 0.258981227874756 	 0.00296926165619329 	 0.00841445256160334
0.353704902137185 	 0.262279808521271 	 0.264606565237045 	 0.259953051805496 	 0.00298898704865695 	 0.00842579051413218
0.35604732536452 	 0.263211309909821 	 0.265531986951828 	 0.260890662670136 	 0.0030087350586749 	 0.00843169017357428
0.358389748591854 	 0.2641481757164 	 0.266484498977661 	 0.261811792850494 	 0.00302848822247349 	 0.00843379532648649
0.36073215611309 	 0.265028089284897 	 0.267363399267197 	 0.262692809104919 	 0.00304824596234758 	 0.00843229632895787
0.363074579340424 	 0.265874564647675 	 0.268218249082565 	 0.263530850410461 	 0.00306799210359644 	 0.00842311218395048
0.365417002567759 	 0.266669154167175 	 0.269019693136215 	 0.264318585395813 	 0.00308770694959983 	 0.00840608894891865
0.367759410088995 	 0.267387360334396 	 0.269741356372833 	 0.265033334493637 	 0.00310737320757955 	 0.00838019916975481
0.37010181761023 	 0.268064379692078 	 0.270435780286789 	 0.265692949295044 	 0.00312696663272921 	 0.00834451448970687
0.372444256543663 	 0.268620491027832 	 0.270990133285522 	 0.266250878572464 	 0.00314646597670259 	 0.00829638639836185
0.374786664064899 	 0.269059896469116 	 0.271421313285828 	 0.266698479652405 	 0.00316583392913414 	 0.00823081478220729
0.377129071586135 	 0.269385367631912 	 0.271749138832092 	 0.267021536827087 	 0.00318502582160607 	 0.00814743412952048
0.379471479107371 	 0.269550979137421 	 0.271905332803726 	 0.26719656586647 	 0.00320400315110166 	 0.00804581726050657
0.381813918040804 	 0.269570916891098 	 0.271921664476395 	 0.267220199108124 	 0.00322271924007387 	 0.00792463391333935
0.38415632556204 	 0.269431233406067 	 0.271768778562546 	 0.267093688249588 	 0.00324112884419512 	 0.00778655047180842
0.386498733083275 	 0.269177228212357 	 0.271536320447922 	 0.266818135976791 	 0.00325919778885316 	 0.0076351290960277
0.388841172016708 	 0.268752306699753 	 0.271128326654434 	 0.266376286745071 	 0.00327689825167158 	 0.00746971992872614
0.391183579537944 	 0.268141657114029 	 0.270512729883194 	 0.265770554542542 	 0.00329419227977862 	 0.00728565821024696
0.39352598705918 	 0.267359524965286 	 0.269699692726135 	 0.265019297599792 	 0.00331103021284925 	 0.00708368535958
0.395868394580416 	 0.266454935073853 	 0.268765598535538 	 0.26414430141449 	 0.00332737803550732 	 0.0068723749902308
0.398210833513849 	 0.265443831682205 	 0.267749041318893 	 0.263138651847839 	 0.00334322623445739 	 0.00665766527007742
0.400553241035085 	 0.264270424842834 	 0.266569793224335 	 0.261971086263657 	 0.00335856817504421 	 0.00643665321129081
0.402895648556321 	 0.262979745864868 	 0.265261590480804 	 0.260697841644287 	 0.00337338076424482 	 0.00620712632169978
0.405238087489753 	 0.261589288711548 	 0.263862490653992 	 0.259316056966782 	 0.00338764760878611 	 0.00597396862935674
0.407580495010989 	 0.260079890489578 	 0.262320071458817 	 0.257839739322662 	 0.00340136788999836 	 0.00574075208888745
0.409922902532225 	 0.258543223142624 	 0.260771900415421 	 0.256314486265183 	 0.00341454197052723 	 0.00550978899319816
0.412265310053461 	 0.256872862577438 	 0.25905305147171 	 0.254692673683167 	 0.00342718023235454 	 0.00527998830470943
0.414607748986894 	 0.255140870809555 	 0.257297545671463 	 0.252984166145325 	 0.00343927790501724 	 0.00504750408276039
0.41695015650813 	 0.25331175327301 	 0.25544148683548 	 0.251181989908218 	 0.00345082701396159 	 0.00481349588297164
0.419292564029366 	 0.251403242349625 	 0.253495931625366 	 0.249310523271561 	 0.00346182824293666 	 0.0045782348916952
0.421635002962798 	 0.249421536922455 	 0.251486241817474 	 0.247356832027435 	 0.00347227534146259 	 0.00434204787670945
0.423977410484034 	 0.24736313521862 	 0.249407574534416 	 0.245318710803986 	 0.00348217007053787 	 0.00410479925775023
0.42631981800527 	 0.245178401470184 	 0.247178882360458 	 0.24317792057991 	 0.00349150556677162 	 0.00386158008304691
0.428662225526506 	 0.242910355329514 	 0.244883134961128 	 0.24093759059906 	 0.00350026085899864 	 0.00361154829917818
0.431004664459939 	 0.240554064512253 	 0.24250116944313 	 0.238606959581375 	 0.00350842511601689 	 0.00335843187277249
0.433347071981175 	 0.238095253705978 	 0.239986702799797 	 0.23620380461216 	 0.00351599459665104 	 0.00310370786666617
0.435689479502411 	 0.235608011484146 	 0.237482577562332 	 0.233733415603638 	 0.00352296541331809 	 0.00285044745104221
0.438031918435843 	 0.233044028282166 	 0.234884828329086 	 0.231203258037567 	 0.00352934850528627 	 0.0026027073348012
0.440374325957079 	 0.230486795306206 	 0.232303187251091 	 0.228670403361321 	 0.00353515869754807 	 0.0023656224591823
0.442716733478315 	 0.228005394339561 	 0.229818180203438 	 0.226192593574524 	 0.00354043100896786 	 0.00214982637164027
0.445059140999551 	 0.225593030452728 	 0.227379977703094 	 0.223806068301201 	 0.00354523023647264 	 0.00196384645594422
0.447401579932984 	 0.223406195640564 	 0.22519151866436 	 0.221620887517929 	 0.0035496313280745 	 0.0018189536200838
0.44974398745422 	 0.221514821052551 	 0.223282739520073 	 0.21974690258503 	 0.00355375175489089 	 0.00173332994185295
0.452086394975456 	 0.220032677054405 	 0.22181037068367 	 0.218254998326302 	 0.00355775165825966 	 0.00171860075737955
0.454428833908889 	 0.218960702419281 	 0.22075080871582 	 0.217170581221581 	 0.00356180313555609 	 0.00177896685427319
0.456771241430124 	 0.218451917171478 	 0.220279261469841 	 0.216624587774277 	 0.00356608584481988 	 0.00192055190129307
0.45911364895136 	 0.218512162566185 	 0.220378860831261 	 0.216645464301109 	 0.00357080056599312 	 0.00215256544724614
0.461456056472596 	 0.219346508383751 	 0.221254631876946 	 0.217438384890556 	 0.00357617021580704 	 0.00248815412325604
0.463798495406029 	 0.221010759472847 	 0.222965657711029 	 0.219055876135826 	 0.00358245718601612 	 0.00294090014196973
0.466140902927265 	 0.223563507199287 	 0.225542083382607 	 0.221584931015968 	 0.00358994788141068 	 0.0035144293298043
0.468483310448501 	 0.227109551429749 	 0.229128897190094 	 0.225090205669403 	 0.00359892163740609 	 0.00420772651800327
0.470825749381934 	 0.231598794460297 	 0.233660042285919 	 0.229537546634674 	 0.00360966043407077 	 0.00501279812648328
0.473168156903169 	 0.236957386136055 	 0.239050328731537 	 0.234864458441734 	 0.00362240582693692 	 0.005906359542291
0.475510564424405 	 0.243097335100174 	 0.245228961110115 	 0.24096567928791 	 0.00363733063610074 	 0.00685868385955419
0.477853003357838 	 0.249802842736244 	 0.251976430416107 	 0.24762924015522 	 0.00365453770770005 	 0.00783389269584524
0.480195410879074 	 0.256855875253677 	 0.259061634540558 	 0.254650115966797 	 0.00367403122052312 	 0.00879014342707928
0.48253781840031 	 0.264088362455368 	 0.26635879278183 	 0.261817872524261 	 0.00369571790385271 	 0.00969091401347348
0.484880225921546 	 0.271217554807663 	 0.273567795753479 	 0.268867343664169 	 0.00371943136026875 	 0.0105034491131219
0.487222664854979 	 0.27807229757309 	 0.280500471591949 	 0.27564412355423 	 0.00374492495019211 	 0.0111993241271198
0.489565072376215 	 0.284499794244766 	 0.287036418914795 	 0.28196319937706 	 0.00377189847420037 	 0.0117642320424294
0.49190747989745 	 0.290392905473709 	 0.293029725551605 	 0.287756145000458 	 0.00380003820142762 	 0.0121949771289135
0.494249918830883 	 0.295714527368546 	 0.298485159873962 	 0.292943894863129 	 0.00382903006956752 	 0.0124989391245133
0.496592326352119 	 0.300491899251938 	 0.303403466939926 	 0.297580301761627 	 0.00385859381207221 	 0.012696369194445
0.498934733873355 	 0.304838567972183 	 0.30790913105011 	 0.301768004894257 	 0.00388851021095444 	 0.0128151862276573
0.501277141394591 	 0.308789879083633 	 0.312009304761887 	 0.305570423603058 	 0.00391863058928362 	 0.0128816986039506
0.503619580328024 	 0.312477499246597 	 0.315833270549774 	 0.309121698141098 	 0.00394885899098927 	 0.0129181035035261
0.50596198784926 	 0.315975576639175 	 0.319463670253754 	 0.312487423419952 	 0.00397914992068315 	 0.0129437442361009
0.508304395370496 	 0.319326102733612 	 0.322931498289108 	 0.315720677375793 	 0.00400949803869246 	 0.0129684043673651
0.510646834303928 	 0.322569072246552 	 0.326272487640381 	 0.3188656270504 	 0.00403990490390631 	 0.0129951865372767
0.512989241825164 	 0.325715750455856 	 0.329507857561111 	 0.321923673152924 	 0.00407037849226938 	 0.0130235643410987
0.5153316493464 	 0.328715592622757 	 0.33255934715271 	 0.324871838092804 	 0.00410091789403809 	 0.0130467425140431
0.517674056867636 	 0.331602424383163 	 0.335520386695862 	 0.327684491872787 	 0.00413150006785442 	 0.0130585152681317
0.520016495801069 	 0.334293037652969 	 0.33825820684433 	 0.330327868461609 	 0.00416209503299524 	 0.0130528085089196
0.522358903322305 	 0.336757302284241 	 0.340749174356461 	 0.332765430212021 	 0.0041926504715209 	 0.0130210479245572
0.524701310843541 	 0.339012324810028 	 0.343027055263519 	 0.334997594356537 	 0.00422309623418095 	 0.0129617133244732
0.527043749776973 	 0.341052383184433 	 0.345085382461548 	 0.337019324302673 	 0.00425337410823549 	 0.0128798154180226
0.529386157298209 	 0.342885732650757 	 0.346947610378265 	 0.338823884725571 	 0.00428343619177886 	 0.0127786741337635
0.531728564819445 	 0.344527900218964 	 0.348602443933487 	 0.34045335650444 	 0.00431323983304019 	 0.0126605440924474
0.534070972340681 	 0.345973700284958 	 0.350032836198807 	 0.341914534568787 	 0.00434274849918904 	 0.0125280091150705
0.536413411274114 	 0.347258508205414 	 0.351295709609985 	 0.343221336603165 	 0.00437193163212699 	 0.0123842689460622
0.53875581879535 	 0.348369687795639 	 0.352386772632599 	 0.344352602958679 	 0.00440076689765466 	 0.0122320871714706
0.541098226316586 	 0.34934389591217 	 0.353337734937668 	 0.345350086688995 	 0.00442923669810872 	 0.0120733119365056
0.543440665250018 	 0.3501897752285 	 0.354153215885162 	 0.346226394176483 	 0.00445732851027651 	 0.0119111673898583
0.545783072771254 	 0.350908547639847 	 0.354837656021118 	 0.346979439258575 	 0.00448503868842606 	 0.0117475763916288
0.54812548029249 	 0.351537674665451 	 0.355436891317368 	 0.347638428211212 	 0.00451236373286859 	 0.0115831387596077
0.550467887813726 	 0.352044016122818 	 0.355914950370789 	 0.34817311167717 	 0.00453930355112611 	 0.0114170009918724
0.552810326747159 	 0.35242772102356 	 0.356276333332062 	 0.348579168319702 	 0.00456585062948832 	 0.0112466749476659
0.555152734268395 	 0.35272341966629 	 0.356561630964279 	 0.348885238170624 	 0.00459199249638149 	 0.0110733524551682
0.557495141789631 	 0.352900713682175 	 0.356722056865692 	 0.349079340696335 	 0.00461772723764088 	 0.0108979275663634
0.559837580723064 	 0.352992862462997 	 0.356806069612503 	 0.349179655313492 	 0.00464304761370401 	 0.0107205989867242
0.562179988244299 	 0.353000551462173 	 0.356798559427261 	 0.349202513694763 	 0.00466795159779576 	 0.0105436990359169
0.564522395765535 	 0.352924108505249 	 0.356712758541107 	 0.349135458469391 	 0.00469244289355077 	 0.0103674095720446
0.566864803286771 	 0.35278382897377 	 0.356554239988327 	 0.349013477563858 	 0.00471652099411034 	 0.0101934134689294
0.569207242220204 	 0.352627813816071 	 0.356404155492783 	 0.348851472139359 	 0.00474019747050165 	 0.0100270456249079
0.57154964974144 	 0.352427780628204 	 0.35619843006134 	 0.348657190799713 	 0.00476349616325699 	 0.00986929589569796
0.573892057262676 	 0.352190464735031 	 0.355945646762848 	 0.348435252904892 	 0.00478643329637242 	 0.00971620213677545
0.576234496196109 	 0.351924806833267 	 0.355659574270248 	 0.348190039396286 	 0.00480901507839031 	 0.00956788773669446
0.578576903717344 	 0.351658225059509 	 0.355381816625595 	 0.347934663295746 	 0.00483125738131434 	 0.00942677363946368
0.58091931123858 	 0.351342618465424 	 0.355040639638901 	 0.347644567489624 	 0.00485317776933844 	 0.00929009234501359
0.583261750172013 	 0.351013392210007 	 0.354691118001938 	 0.347335696220398 	 0.00487478003750043 	 0.00915605991332814
0.585604157693249 	 0.350672692060471 	 0.354334115982056 	 0.347011238336563 	 0.00489607250416213 	 0.00902660678609397
0.587946565214485 	 0.350288212299347 	 0.353919595479965 	 0.346656829118729 	 0.0049170680207544 	 0.00889970176439848
0.590288972735721 	 0.349889695644379 	 0.353493303060532 	 0.346286118030548 	 0.0049377659608615 	 0.0087736633263774
0.592631411669154 	 0.3494673371315 	 0.353057861328125 	 0.345876842737198 	 0.00495817128628343 	 0.00865025592842273
0.59497381919039 	 0.349015772342682 	 0.352598696947098 	 0.345432788133621 	 0.00497829108167975 	 0.00852710698026623
0.597316226711625 	 0.348470151424408 	 0.352019190788269 	 0.344921052455902 	 0.00499811920533335 	 0.00839794646568702
0.599658665645058 	 0.347894966602325 	 0.351423144340515 	 0.344366788864136 	 0.00501763417140602 	 0.00826217162023295
0.602001073166294 	 0.34723573923111 	 0.350739806890488 	 0.343731641769409 	 0.00503682621075626 	 0.00812092355118817
0.60434348068753 	 0.346459001302719 	 0.349925518035889 	 0.342992514371872 	 0.00505567919621739 	 0.00796836391391523
0.606685888208766 	 0.345591604709625 	 0.349023908376694 	 0.342159301042557 	 0.00507415652188406 	 0.00780183644233418
0.609028327142199 	 0.344576716423035 	 0.347967833280563 	 0.341185599565506 	 0.00509222960201416 	 0.00762166953192228
0.611370734663435 	 0.343431651592255 	 0.346782922744751 	 0.340080440044403 	 0.00510986287336935 	 0.00742471992919624
0.613713142184671 	 0.342084795236588 	 0.345392942428589 	 0.338776648044586 	 0.0051270130416246 	 0.00720727636061753
0.616055581118103 	 0.340582460165024 	 0.343836218118668 	 0.33732870221138 	 0.0051436278564752 	 0.00697077219136214
0.618397988639339 	 0.338948935270309 	 0.342146813869476 	 0.335751116275787 	 0.00515967003901161 	 0.0067237109495571
0.620740396160575 	 0.337195187807083 	 0.340348303318024 	 0.334042131900787 	 0.00517512719867292 	 0.00647180924590275
0.623082803681811 	 0.335334271192551 	 0.33844131231308 	 0.332227259874344 	 0.00518998926831882 	 0.00621781909502168
0.625425242615244 	 0.33342108130455 	 0.336486577987671 	 0.330355614423752 	 0.005204256726416 	 0.00596869898012805
0.62776765013648 	 0.331499665975571 	 0.334522634744644 	 0.328476667404175 	 0.00521795170657486 	 0.00573451819855969
0.630110057657716 	 0.329648643732071 	 0.332653820514679 	 0.326643526554108 	 0.00523112188353394 	 0.00552540863173724
0.632452465178951 	 0.327914237976074 	 0.330897092819214 	 0.324931383132935 	 0.00524383722404863 	 0.00535015232038428
0.634794872700187 	 0.326346278190613 	 0.329300761222839 	 0.323391795158386 	 0.005256186357604 	 0.00521500206593781
0.637137343045817 	 0.325018793344498 	 0.327968418598175 	 0.322069138288498 	 0.005268268871803 	 0.005126220421401
0.639479750567053 	 0.32395938038826 	 0.326902449131012 	 0.321016281843185 	 0.00528020207419689 	 0.00508824342927892
0.641822158088289 	 0.323183059692383 	 0.32611483335495 	 0.320251315832138 	 0.00529210635116024 	 0.00509850521035483
0.644164565609525 	 0.322703719139099 	 0.325617909431458 	 0.319789528846741 	 0.00530408762810048 	 0.00515386603186859
0.646506973130761 	 0.322550594806671 	 0.325447529554367 	 0.31965371966362 	 0.00531625126027322 	 0.00525368496165128
0.648849380651997 	 0.322711914777756 	 0.325594663619995 	 0.319829106330872 	 0.00532870017043723 	 0.00539436550482739
0.651191788173233 	 0.323153495788574 	 0.326023995876312 	 0.320282965898514 	 0.00534152286493483 	 0.00556681258517983
0.653534258518862 	 0.323830425739288 	 0.326689481735229 	 0.320971369743347 	 0.00535478000750653 	 0.00575998754763423
0.655876666040098 	 0.324706614017487 	 0.327568143606186 	 0.321845054626465 	 0.00536850770311016 	 0.00596464907267199
0.658219073561334 	 0.32573139667511 	 0.328579723834991 	 0.322883129119873 	 0.00538272328520525 	 0.0061713010296444
0.66056148108257 	 0.326849013566971 	 0.329689770936966 	 0.324008256196976 	 0.00539741910700546 	 0.00637038798449072
0.662903888603806 	 0.327992975711823 	 0.330817490816116 	 0.325168460607529 	 0.00541256737466137 	 0.00655244071566247
0.665246296125042 	 0.329104602336884 	 0.331911534070969 	 0.326297700405121 	 0.0054281160798351 	 0.00670972004303423
0.667588703646278 	 0.330186992883682 	 0.33298447728157 	 0.327389538288116 	 0.00544400117204976 	 0.00684046848865812
0.669931173991907 	 0.331188708543777 	 0.333987504243851 	 0.328389912843704 	 0.00546016283925661 	 0.00694432795948391
0.672273581513143 	 0.332054197788239 	 0.334852010011673 	 0.329256415367126 	 0.0054765345004074 	 0.00701593940222496
0.674615989034379 	 0.332743436098099 	 0.335532397031784 	 0.329954445362091 	 0.00549303121770522 	 0.00704914901046424
0.676958396555615 	 0.33324807882309 	 0.336004793643951 	 0.33049139380455 	 0.00550955845972825 	 0.00704589503982546
0.679300804076851 	 0.333619832992554 	 0.336380213499069 	 0.330859452486038 	 0.00552603993277547 	 0.007013431900502
0.681643211598087 	 0.333755820989609 	 0.336503684520721 	 0.331007957458496 	 0.00554241509099507 	 0.00695242529097849
0.683985619119323 	 0.33371889591217 	 0.336459100246429 	 0.330978721380234 	 0.00555861075936031 	 0.0068616849323395
0.686328089464952 	 0.33349147439003 	 0.336215674877167 	 0.330767244100571 	 0.00557456124686399 	 0.00674741833259584
0.688670496986188 	 0.333099365234375 	 0.335794001817703 	 0.330404728651047 	 0.00559022159016517 	 0.00661653500640522
0.691012904507424 	 0.332595944404602 	 0.335266023874283 	 0.329925835132599 	 0.00560555848959104 	 0.00647580563237565
0.69335531202866 	 0.331995218992233 	 0.334654957056046 	 0.329335480928421 	 0.00562055954180385 	 0.00633292021367019
0.695697719549896 	 0.33132740855217 	 0.333969086408615 	 0.328685700893402 	 0.00563522704947082 	 0.00619138956278265
0.698040127071132 	 0.330583035945892 	 0.333202451467514 	 0.327963650226593 	 0.00564956505676138 	 0.00605161528107522
0.700382534592368 	 0.329797446727753 	 0.332371920347214 	 0.327222943305969 	 0.00566357774777085 	 0.00591500327179032
0.702725004937997 	 0.328993201255798 	 0.331547290086746 	 0.32643911242485 	 0.00567727612467182 	 0.0057863894964534
0.705067412459233 	 0.328213483095169 	 0.330746650695801 	 0.325680315494537 	 0.00569068627585185 	 0.00567143971917804
0.707409819980469 	 0.32746696472168 	 0.329991519451141 	 0.32494243979454 	 0.0057038457707807 	 0.00556996541228585
0.709752227501705 	 0.326686978340149 	 0.32917845249176 	 0.324195563793182 	 0.00571678053360137 	 0.00547674950882499
0.712094635022941 	 0.325980603694916 	 0.328448712825775 	 0.323512524366379 	 0.00572950332926349 	 0.00539019557923687
0.714437042544177 	 0.325203359127045 	 0.327625721693039 	 0.322780936956406 	 0.00574203260293285 	 0.00530777512354504
0.716779450065413 	 0.32446563243866 	 0.326876640319824 	 0.322054624557495 	 0.00575436927400434 	 0.00522549015123604
0.719121920411042 	 0.323691666126251 	 0.326083600521088 	 0.321299761533737 	 0.0057665133860859 	 0.00514447831385954
0.721464327932278 	 0.322907656431198 	 0.325294315814972 	 0.320520967245102 	 0.00577847052659351 	 0.00506296241184276
0.723806735453514 	 0.322074204683304 	 0.324451297521591 	 0.319697141647339 	 0.00579023242855237 	 0.00497639973991433
0.72614914297475 	 0.32118809223175 	 0.323564201593399 	 0.31881195306778 	 0.00580178403895241 	 0.00488230772160171
0.728491550495986 	 0.320229262113571 	 0.322599351406097 	 0.317859143018723 	 0.0058131051372085 	 0.00478035529884555
0.730833958017222 	 0.31924569606781 	 0.321624457836151 	 0.316866904497147 	 0.0058241791193648 	 0.00467433868884294
0.733176428362852 	 0.318231672048569 	 0.320610642433167 	 0.315852671861649 	 0.0058350038430741 	 0.0045688617189718
0.735518835884088 	 0.317183017730713 	 0.319548189640045 	 0.314817816019058 	 0.00584558367850878 	 0.0044654181285187
0.737861243405323 	 0.316153764724731 	 0.318520128726959 	 0.313787460327148 	 0.00585592350109351 	 0.00436485097298673
0.740203650926559 	 0.315073609352112 	 0.317422568798065 	 0.312724620103836 	 0.00586603219800518 	 0.00426519936236653
0.742546058447795 	 0.313946932554245 	 0.316291630268097 	 0.311602175235748 	 0.00587590517122546 	 0.00416138206202858
0.744888465969031 	 0.312797158956528 	 0.315134018659592 	 0.310460299253464 	 0.00588552750328684 	 0.0040555648128389
0.747230873490267 	 0.311665236949921 	 0.31402125954628 	 0.309309214353561 	 0.00589490474226637 	 0.00395301841522736
0.749573343835897 	 0.310460031032562 	 0.312811464071274 	 0.308108597993851 	 0.00590404691176765 	 0.00384857711493852
0.751915751357133 	 0.309165239334106 	 0.311485975980759 	 0.306844502687454 	 0.00591293485601107 	 0.00373349869712577
0.754258158878368 	 0.307829290628433 	 0.310107499361038 	 0.305551111698151 	 0.005921537662625 	 0.00360786502576716
0.756600566399604 	 0.306380391120911 	 0.308596014976501 	 0.30416476726532 	 0.00592983703635499 	 0.00347396394368185
0.75894297392084 	 0.304887443780899 	 0.307071477174759 	 0.302703410387039 	 0.00593781254116536 	 0.0033328915381585
0.761285381442076 	 0.303322225809097 	 0.305474102497101 	 0.301170319318771 	 0.00594545101676788 	 0.00318664712129526
0.763627788963312 	 0.301644712686539 	 0.303769826889038 	 0.299519628286362 	 0.00595274139353425 	 0.00303105852761435
0.765970259308942 	 0.299862831830978 	 0.301939606666565 	 0.297786027193069 	 0.00595965115577708 	 0.00286336108844531
0.768312666830178 	 0.298015505075455 	 0.300048589706421 	 0.295982420444489 	 0.00596615589052236 	 0.00268947994655669
0.770655074351414 	 0.296091705560684 	 0.298058569431305 	 0.294124841690063 	 0.00597225087188713 	 0.00251550325456735
0.772997481872649 	 0.294201284646988 	 0.296130955219269 	 0.292271614074707 	 0.00597794055800874 	 0.00235128101100356
0.775339889393885 	 0.292378425598145 	 0.294272094964981 	 0.29048478603363 	 0.00598326618853656 	 0.00221012402187322
0.777682296915121 	 0.290678441524506 	 0.292543858289719 	 0.288813054561615 	 0.00598829458027214 	 0.00209976440947163
0.780024704436357 	 0.289160847663879 	 0.290983259677887 	 0.287338405847549 	 0.0059931031964277 	 0.00202701426276422
0.782367174781987 	 0.287903606891632 	 0.289715230464935 	 0.286091953516006 	 0.00599779089452759 	 0.00200035515869596
0.784709582303223 	 0.286919265985489 	 0.288713157176971 	 0.285125434398651 	 0.00600247461603655 	 0.00202641705526087
0.787051989824459 	 0.286352545022964 	 0.288129150867462 	 0.284575968980789 	 0.00600728428363039 	 0.00211416586447608
0.789394397345695 	 0.286256313323975 	 0.288035929203033 	 0.284476667642593 	 0.00601237909208072 	 0.002276449941646
0.79173680486693 	 0.286722332239151 	 0.28849932551384 	 0.28494530916214 	 0.00601794903056045 	 0.00252229070000928
0.794079212388166 	 0.287823885679245 	 0.289608836174011 	 0.286038905382156 	 0.00602419555749361 	 0.00285471604423146
0.796421619909402 	 0.289501130580902 	 0.291305869817734 	 0.28769639134407 	 0.00603132284722645 	 0.00326336395887407
0.798764090255032 	 0.291651785373688 	 0.29346090555191 	 0.289842635393143 	 0.00603948401907607 	 0.00371848475937036
0.801106497776268 	 0.294029742479324 	 0.295823097229004 	 0.292236387729645 	 0.0060487434941739 	 0.00417583195977909
0.803448905297504 	 0.296375304460526 	 0.29810893535614 	 0.294641673564911 	 0.00605904701945608 	 0.0045841389782737
0.80579131281874 	 0.29848113656044 	 0.300150364637375 	 0.296811878681183 	 0.0060702193374161 	 0.00490013037395218
0.808133720339975 	 0.300042510032654 	 0.301607102155685 	 0.2984778881073 	 0.00608200322394204 	 0.00508361239405574
0.810476127861211 	 0.300697833299637 	 0.302113354206085 	 0.299282312393188 	 0.00609403512122987 	 0.00508664313435023
0.812818535382447 	 0.300186425447464 	 0.301465302705765 	 0.298907548189163 	 0.00610583320621353 	 0.00486209224565542
0.815161005728077 	 0.297994315624237 	 0.299100339412689 	 0.296888291835785 	 0.0061168134295782 	 0.00436119922724357
0.817503413249313 	 0.293861567974091 	 0.294782400131226 	 0.292940765619278 	 0.00612626489194624 	 0.00353876136010335
0.819845820770549 	 0.287420988082886 	 0.288167268037796 	 0.286674708127975 	 0.00613339187202973 	 0.00236976574636392
0.822188228291785 	 0.278588593006134 	 0.279239237308502 	 0.277937948703766 	 0.00613736680616194 	 0.000856857345297537
0.824530635813021 	 0.267380326986313 	 0.267951905727386 	 0.266808718442917 	 0.00613740609021023 	 -0.000970263758742961
0.826873043334256 	 0.253709673881531 	 0.254241496324539 	 0.253177851438522 	 0.00613282129990981 	 -0.00307940874762291
0.829215450855492 	 0.237677395343781 	 0.238194733858109 	 0.237160071730614 	 0.00612297962978745 	 -0.00543298469892598
0.831557921201122 	 0.219716474413872 	 0.220307856798172 	 0.219125106930733 	 0.00610736843014279 	 -0.00796302604171945
0.833900328722358 	 0.199862778186798 	 0.200542092323303 	 0.199183464050293 	 0.00608567382533132 	 -0.0106024323789623
0.836242736243594 	 0.178552269935608 	 0.179355472326279 	 0.177749052643776 	 0.00605769799544704 	 -0.0132963573632975
0.83858514376483 	 0.156179174780846 	 0.157161295413971 	 0.155197039246559 	 0.00602338285034566 	 -0.0159779007574954
0.840927551286066 	 0.132903099060059 	 0.13411408662796 	 0.131692111492157 	 0.00598284448563121 	 -0.0185982044981859
0.843269958807301 	 0.109051659703255 	 0.110498085618019 	 0.10760523378849 	 0.0059362537021496 	 -0.0211337426758303
